,Date,Close
0,"Feb 05, 2019",84.675
1,"Feb 01, 2019",82.920
2,"Jan 31, 2019",82.930
3,"Jan 30, 2019",84.660
4,"Jan 29, 2019",83.630
5,"Jan 28, 2019",85.210
6,"Jan 25, 2019",85.070
7,"Jan 24, 2019",82.790
8,"Jan 23, 2019",80.590
9,"Jan 22, 2019",78.190
10,"Jan 18, 2019",77.820
11,"Jan 17, 2019",74.500
12,"Jan 16, 2019",72.570
13,"Jan 15, 2019",75.040
14,"Jan 14, 2019",73.880
15,"Jan 11, 2019",74.100
16,"Jan 10, 2019",74.380
17,"Jan 09, 2019",73.320
18,"Jan 08, 2019",73.550
19,"Jan 07, 2019",73.070
20,"Jan 04, 2019",73.220
21,"Jan 03, 2019",70.110
22,"Jan 02, 2019",72.210
23,"Dec 31, 2018",73.490
24,"Dec 28, 2018",72.960
25,"Dec 27, 2018",73.070
26,"Dec 26, 2018",71.910
27,"Dec 24, 2018",69.000
28,"Dec 21, 2018",70.920
