,Date,Close
0,"Jan 18, 2019",107.61
1,"Jan 17, 2019",107.62
2,"Jan 16, 2019",107.33
3,"Jan 15, 2019",107.40
4,"Jan 14, 2019",106.42
5,"Jan 11, 2019",107.38
6,"Jan 10, 2019",106.85
7,"Jan 09, 2019",105.67
8,"Jan 08, 2019",107.54
9,"Jan 07, 2019",108.60
10,"Jan 04, 2019",108.07
11,"Jan 03, 2019",106.48
12,"Jan 02, 2019",105.95
13,"Dec 31, 2018",108.63
14,"Dec 28, 2018",108.12
15,"Dec 27, 2018",107.88
16,"Dec 26, 2018",107.63
17,"Dec 24, 2018",103.87
18,"Dec 21, 2018",106.20
19,"Dec 20, 2018",110.00
20,"Dec 19, 2018",110.26
21,"Dec 18, 2018",110.62
22,"Dec 17, 2018",110.91
23,"Dec 14, 2018",114.55
24,"Dec 13, 2018",115.05
25,"Dec 12, 2018",115.48
26,"Dec 11, 2018",116.14
27,"Dec 10, 2018",116.10
28,"Dec 07, 2018",115.76
29,"Dec 06, 2018",117.47
