,Date,Close
0,"Feb 05, 2019",211.11
1,"Feb 01, 2019",206.37
2,"Jan 31, 2019",206.45
3,"Jan 30, 2019",208.79
4,"Jan 29, 2019",206.45
5,"Jan 28, 2019",204.58
6,"Jan 25, 2019",202.08
7,"Jan 24, 2019",199.05
8,"Jan 23, 2019",196.61
9,"Jan 22, 2019",196.50
10,"Jan 18, 2019",200.29
11,"Jan 17, 2019",197.12
12,"Jan 16, 2019",195.57
13,"Jan 15, 2019",197.49
14,"Jan 14, 2019",196.03
15,"Jan 11, 2019",194.52
16,"Jan 10, 2019",192.53
17,"Jan 09, 2019",192.30
18,"Jan 08, 2019",194.67
19,"Jan 07, 2019",195.99
20,"Jan 04, 2019",195.52
21,"Jan 03, 2019",188.84
22,"Jan 02, 2019",192.56
23,"Dec 31, 2018",190.31
24,"Dec 28, 2018",188.17
25,"Dec 27, 2018",187.57
26,"Dec 26, 2018",183.76
27,"Dec 24, 2018",177.03
28,"Dec 21, 2018",179.56
