,Date,Close
0,"Jan 18, 2019",844.32
1,"Jan 17, 2019",842.31
2,"Jan 16, 2019",832.96
3,"Jan 15, 2019",829.58
4,"Jan 14, 2019",826.98
5,"Jan 11, 2019",822.88
6,"Jan 10, 2019",827.34
7,"Jan 09, 2019",820.36
8,"Jan 08, 2019",811.37
9,"Jan 07, 2019",822.32
10,"Jan 04, 2019",835.63
11,"Jan 03, 2019",845.58
12,"Jan 02, 2019",838.48
13,"Dec 31, 2018",838.34
14,"Dec 28, 2018",839.01
15,"Dec 27, 2018",843.04
16,"Dec 26, 2018",839.06
17,"Dec 24, 2018",822.82
18,"Dec 21, 2018",826.04
19,"Dec 20, 2018",826.22
20,"Dec 19, 2018",835.87
21,"Dec 18, 2018",857.24
22,"Dec 17, 2018",854.18
23,"Dec 14, 2018",871.24
24,"Dec 13, 2018",883.48
25,"Dec 12, 2018",889.34
26,"Dec 11, 2018",878.34
27,"Dec 10, 2018",885.87
28,"Dec 07, 2018",870.16
29,"Dec 06, 2018",868.68
