,Date,Close
0,"Feb 05, 2019",103.79
1,"Feb 01, 2019",103.88
2,"Jan 31, 2019",103.50
3,"Jan 30, 2019",104.41
4,"Jan 29, 2019",104.17
5,"Jan 28, 2019",103.88
6,"Jan 25, 2019",103.39
7,"Jan 24, 2019",102.74
8,"Jan 23, 2019",102.68
9,"Jan 22, 2019",102.94
10,"Jan 18, 2019",104.59
11,"Jan 17, 2019",102.92
12,"Jan 16, 2019",102.50
13,"Jan 15, 2019",101.68
14,"Jan 14, 2019",100.94
15,"Jan 11, 2019",99.91
16,"Jan 10, 2019",100.39
17,"Jan 09, 2019",100.40
18,"Jan 08, 2019",100.57
19,"Jan 07, 2019",100.76
20,"Jan 04, 2019",100.69
21,"Jan 03, 2019",97.11
22,"Jan 02, 2019",99.31
23,"Dec 31, 2018",97.62
24,"Dec 28, 2018",96.83
25,"Dec 27, 2018",97.04
26,"Dec 26, 2018",95.96
27,"Dec 24, 2018",92.14
28,"Dec 21, 2018",94.17
