,Date,Close
0,"Feb 05, 2019",202.36
1,"Feb 01, 2019",198.25
2,"Jan 31, 2019",196.88
3,"Jan 30, 2019",198.95
4,"Jan 29, 2019",199.59
5,"Jan 28, 2019",184.06
6,"Jan 25, 2019",184.49
7,"Jan 24, 2019",182.48
8,"Jan 23, 2019",182.49
9,"Jan 22, 2019",178.65
10,"Jan 18, 2019",183.29
11,"Jan 17, 2019",178.00
12,"Jan 16, 2019",175.25
13,"Jan 15, 2019",178.16
14,"Jan 14, 2019",177.07
15,"Jan 11, 2019",175.58
16,"Jan 10, 2019",173.20
17,"Jan 09, 2019",170.93
18,"Jan 08, 2019",170.82
19,"Jan 07, 2019",170.68
20,"Jan 04, 2019",171.00
21,"Jan 03, 2019",167.99
22,"Jan 02, 2019",171.85
23,"Dec 31, 2018",173.66
24,"Dec 28, 2018",169.25
25,"Dec 27, 2018",169.37
26,"Dec 26, 2018",164.90
27,"Dec 24, 2018",164.06
28,"Dec 21, 2018",166.24
