,Date,Close
0,"Feb 22, 2019",383.99
1,"Feb 21, 2019",380.50
2,"Feb 20, 2019",383.58
3,"Feb 19, 2019",384.54
4,"Feb 15, 2019",388.00
5,"Feb 14, 2019",383.05
6,"Feb 13, 2019",377.42
7,"Feb 12, 2019",378.49
8,"Feb 11, 2019",366.68
9,"Feb 08, 2019",360.23
10,"Feb 07, 2019",365.46
11,"Feb 06, 2019",353.62
12,"Feb 05, 2019",358.21
13,"Feb 04, 2019",356.17
14,"Feb 01, 2019",346.75
15,"Jan 31, 2019",344.66
16,"Jan 30, 2019",345.68
17,"Jan 29, 2019",339.24
18,"Jan 28, 2019",335.67
19,"Jan 25, 2019",337.44
20,"Jan 24, 2019",339.94
21,"Jan 23, 2019",347.90
22,"Jan 22, 2019",345.45
23,"Jan 18, 2019",351.50
24,"Jan 17, 2019",348.22
25,"Jan 16, 2019",344.00
26,"Jan 15, 2019",344.15
27,"Jan 14, 2019",341.15
28,"Jan 11, 2019",338.73
29,"Jan 10, 2019",343.44
