,Date,Close
0,"Feb 22, 2019",136.84
1,"Feb 21, 2019",135.05
2,"Feb 20, 2019",136.26
3,"Feb 19, 2019",134.29
4,"Feb 15, 2019",134.86
5,"Feb 14, 2019",131.70
6,"Feb 13, 2019",132.14
7,"Feb 12, 2019",131.41
8,"Feb 11, 2019",127.89
9,"Feb 08, 2019",126.29
10,"Feb 07, 2019",125.98
11,"Feb 06, 2019",128.90
12,"Feb 05, 2019",129.14
13,"Feb 04, 2019",129.39
14,"Feb 01, 2019",126.34
15,"Jan 31, 2019",125.26
16,"Jan 30, 2019",127.97
17,"Jan 29, 2019",124.32
18,"Jan 28, 2019",124.79
19,"Jan 25, 2019",127.26
20,"Jan 24, 2019",123.32
21,"Jan 23, 2019",116.02
22,"Jan 22, 2019",118.24
23,"Jan 18, 2019",123.32
24,"Jan 17, 2019",119.38
25,"Jan 16, 2019",117.50
26,"Jan 15, 2019",116.15
27,"Jan 14, 2019",116.74
28,"Jan 11, 2019",117.45
29,"Jan 10, 2019",118.78
