,Date,Close
0,"Feb 05, 2019",157.33
1,"Feb 01, 2019",153.77
2,"Jan 31, 2019",153.18
3,"Jan 30, 2019",154.90
4,"Jan 29, 2019",155.22
5,"Jan 28, 2019",142.69
6,"Jan 25, 2019",143.48
7,"Jan 24, 2019",141.93
8,"Jan 23, 2019",142.12
9,"Jan 22, 2019",139.25
10,"Jan 18, 2019",142.78
11,"Jan 17, 2019",138.65
12,"Jan 16, 2019",136.57
13,"Jan 15, 2019",138.79
14,"Jan 14, 2019",138.04
15,"Jan 11, 2019",136.91
16,"Jan 10, 2019",134.89
17,"Jan 09, 2019",133.36
18,"Jan 08, 2019",133.74
19,"Jan 07, 2019",133.79
20,"Jan 04, 2019",132.92
21,"Jan 03, 2019",130.05
22,"Jan 02, 2019",133.14
23,"Dec 31, 2018",134.65
24,"Dec 28, 2018",131.18
25,"Dec 27, 2018",131.64
26,"Dec 26, 2018",128.23
27,"Dec 24, 2018",127.26
28,"Dec 21, 2018",128.61
