,Date,Close
0,"Jan 18, 2019",126.62
1,"Jan 17, 2019",125.27
2,"Jan 16, 2019",126.46
3,"Jan 15, 2019",125.12
4,"Jan 14, 2019",121.90
5,"Jan 11, 2019",119.98
6,"Jan 10, 2019",118.42
7,"Jan 09, 2019",118.23
8,"Jan 08, 2019",116.08
9,"Jan 07, 2019",114.50
10,"Jan 04, 2019",113.53
11,"Jan 03, 2019",109.92
12,"Jan 02, 2019",113.00
13,"Dec 31, 2018",115.30
14,"Dec 28, 2018",112.80
15,"Dec 27, 2018",113.76
16,"Dec 26, 2018",115.38
17,"Dec 24, 2018",109.09
18,"Dec 21, 2018",112.51
19,"Dec 20, 2018",115.65
20,"Dec 19, 2018",118.92
21,"Dec 18, 2018",120.09
22,"Dec 17, 2018",121.42
23,"Dec 14, 2018",127.53
24,"Dec 13, 2018",132.87
25,"Dec 12, 2018",134.29
26,"Dec 11, 2018",132.83
27,"Dec 10, 2018",132.46
28,"Dec 07, 2018",133.22
29,"Dec 06, 2018",135.44
