,Date,Close
0,"Feb 05, 2019",28.115
1,"Feb 01, 2019",28.070
2,"Jan 31, 2019",28.330
3,"Jan 30, 2019",28.260
4,"Jan 29, 2019",28.080
5,"Jan 28, 2019",28.220
6,"Jan 25, 2019",28.120
7,"Jan 24, 2019",28.710
8,"Jan 23, 2019",29.240
9,"Jan 22, 2019",29.320
10,"Jan 18, 2019",29.430
11,"Jan 17, 2019",28.930
12,"Jan 16, 2019",28.700
13,"Jan 15, 2019",28.620
14,"Jan 14, 2019",28.300
15,"Jan 11, 2019",28.430
16,"Jan 10, 2019",28.480
17,"Jan 09, 2019",28.050
18,"Jan 08, 2019",28.460
19,"Jan 07, 2019",27.920
20,"Jan 04, 2019",27.660
21,"Jan 03, 2019",27.350
22,"Jan 02, 2019",27.300
23,"Dec 31, 2018",27.500
24,"Dec 28, 2018",27.580
25,"Dec 27, 2018",27.380
26,"Dec 26, 2018",27.730
27,"Dec 24, 2018",26.600
28,"Dec 21, 2018",27.400
