,Date,Close
0,"Jan 18, 2019","1,696.20"
1,"Jan 17, 2019","1,693.22"
2,"Jan 16, 2019","1,683.78"
3,"Jan 15, 2019","1,674.56"
4,"Jan 14, 2019","1,617.21"
5,"Jan 11, 2019","1,640.56"
6,"Jan 10, 2019","1,656.22"
7,"Jan 09, 2019","1,659.42"
8,"Jan 08, 2019","1,656.58"
9,"Jan 07, 2019","1,629.51"
10,"Jan 04, 2019","1,575.39"
11,"Jan 03, 2019","1,500.28"
12,"Jan 02, 2019","1,539.13"
13,"Dec 31, 2018","1,501.97"
14,"Dec 28, 2018","1,478.02"
15,"Dec 27, 2018","1,461.64"
16,"Dec 26, 2018","1,470.90"
17,"Dec 24, 2018","1,343.96"
18,"Dec 21, 2018","1,377.45"
19,"Dec 20, 2018","1,460.83"
20,"Dec 19, 2018","1,495.08"
21,"Dec 18, 2018","1,551.48"
22,"Dec 17, 2018","1,520.91"
23,"Dec 14, 2018","1,591.91"
24,"Dec 13, 2018","1,658.38"
25,"Dec 12, 2018","1,663.54"
26,"Dec 11, 2018","1,643.24"
27,"Dec 10, 2018","1,641.03"
28,"Dec 07, 2018","1,629.13"
29,"Dec 06, 2018","1,699.19"
