,Date,Close
0,"Feb 22, 2019",133.02
1,"Feb 21, 2019",131.71
2,"Feb 20, 2019",132.64
3,"Feb 19, 2019",131.71
4,"Feb 15, 2019",132.74
5,"Feb 14, 2019",131.77
6,"Feb 13, 2019",132.72
7,"Feb 12, 2019",132.86
8,"Feb 11, 2019",131.09
9,"Feb 08, 2019",131.36
10,"Feb 07, 2019",130.43
11,"Feb 06, 2019",132.75
12,"Feb 05, 2019",132.93
13,"Feb 04, 2019",132.67
14,"Feb 01, 2019",132.31
15,"Jan 31, 2019",132.03
16,"Jan 30, 2019",132.47
17,"Jan 29, 2019",130.86
18,"Jan 28, 2019",130.98
19,"Jan 25, 2019",130.96
20,"Jan 24, 2019",128.82
21,"Jan 23, 2019",126.72
22,"Jan 22, 2019",125.48
23,"Jan 18, 2019",127.84
24,"Jan 17, 2019",126.05
25,"Jan 16, 2019",125.35
26,"Jan 15, 2019",124.68
27,"Jan 14, 2019",123.72
28,"Jan 11, 2019",125.65
29,"Jan 10, 2019",124.04
