,Date,Close
0,"Feb 05, 2019",296.52
1,"Feb 01, 2019",292.48
2,"Jan 31, 2019",295.39
3,"Jan 30, 2019",296.08
4,"Jan 29, 2019",296.16
5,"Jan 28, 2019",288.93
6,"Jan 25, 2019",291.83
7,"Jan 24, 2019",286.22
8,"Jan 23, 2019",297.16
9,"Jan 22, 2019",300.61
10,"Jan 18, 2019",305.39
11,"Jan 17, 2019",299.28
12,"Jan 16, 2019",288.81
13,"Jan 15, 2019",293.22
14,"Jan 14, 2019",281.21
15,"Jan 11, 2019",284.50
16,"Jan 10, 2019",284.49
17,"Jan 09, 2019",280.01
18,"Jan 08, 2019",278.98
19,"Jan 07, 2019",277.13
20,"Jan 04, 2019",279.13
21,"Jan 03, 2019",268.04
22,"Jan 02, 2019",276.58
23,"Dec 31, 2018",282.36
24,"Dec 28, 2018",281.47
25,"Dec 27, 2018",281.93
26,"Dec 26, 2018",278.65
27,"Dec 24, 2018",266.43
28,"Dec 21, 2018",272.21
